"formatted_date","continent","location","new_vaccinations"
"2021-03-02","Europe","Estonia","5271"
"2021-03-03","Europe","Estonia","5302"
"2021-03-04","Europe","Estonia","7632"
"2021-03-05","Europe","Estonia","7093"
"2021-03-06","Europe","Estonia","3748"
"2021-03-07","Europe","Estonia","999"
"2021-03-08","Europe","Estonia","3663"
"2021-03-09","Europe","Estonia","5108"
"2021-03-13","Europe","Estonia","5502"
"2021-03-14","Europe","Estonia","5280"
